Loja,Data,Ano,NF,Produto,Unidades
D,23/01/2022,2022,D0754,P105,2
D,24/01/2022,2022,D0755,P100,10
D,25/01/2022,2022,D0756,P102,5
D,26/01/2022,2022,D0757,P107,1
D,27/01/2022,2022,D0758,P103,1
D,28/01/2022,2022,D0759,P103,4
D,29/01/2022,2022,D0760,P106,5
D,30/01/2022,2022,D0761,P101,8
D,31/01/2022,2022,D0762,P104,8
D,01/02/2022,2022,D0763,P106,10
D,02/02/2022,2022,D0764,P102,7
D,03/02/2022,2022,D0765,P104,3
D,04/02/2022,2022,D0766,P104,2
D,05/02/2022,2022,D0767,P104,4
D,06/02/2022,2022,D0768,P102,5
D,07/02/2022,2022,D0769,P103,5
D,08/02/2022,2022,D0770,P103,2
D,09/02/2022,2022,D0771,P106,8
D,10/02/2022,2022,D0772,P103,6
D,11/02/2022,2022,D0773,P102,1
D,12/02/2022,2022,D0774,P106,2
D,13/02/2022,2022,D0775,P105,3
D,14/02/2022,2022,D0776,P107,6
D,15/02/2022,2022,D0777,P102,7
D,16/02/2022,2022,D0778,P102,1
D,17/02/2022,2022,D0779,P106,3
D,18/02/2022,2022,D0780,P100,1
D,19/02/2022,2022,D0781,P100,1
D,20/02/2022,2022,D0782,P100,1
D,21/02/2022,2022,D0783,P107,8
D,22/02/2022,2022,D0784,P102,7
D,23/02/2022,2022,D0785,P101,9
D,24/02/2022,2022,D0786,P107,7
D,25/02/2022,2022,D0787,P103,4
D,26/02/2022,2022,D0788,P100,8
D,27/02/2022,2022,D0789,P105,7
D,28/02/2022,2022,D0790,P102,9
D,01/03/2022,2022,D0791,P103,3
D,02/03/2022,2022,D0792,P107,10
D,03/03/2022,2022,D0793,P107,4
D,04/03/2022,2022,D0794,P107,1
D,05/03/2022,2022,D0795,P102,8
D,06/03/2022,2022,D0796,P103,4
D,07/03/2022,2022,D0797,P104,1
D,08/03/2022,2022,D0798,P101,9
D,09/03/2022,2022,D0799,P100,9
D,10/03/2022,2022,D0800,P103,10
D,11/03/2022,2022,D0801,P104,8
D,12/03/2022,2022,D0802,P105,2
D,13/03/2022,2022,D0803,P107,9
D,14/03/2022,2022,D0804,P103,2
D,15/03/2022,2022,D0805,P105,8
D,16/03/2022,2022,D0806,P100,6
D,17/03/2022,2022,D0807,P107,2
D,18/03/2022,2022,D0808,P102,8
D,19/03/2022,2022,D0809,P100,2
D,20/03/2022,2022,D0810,P106,4
D,21/03/2022,2022,D0811,P103,3
D,22/03/2022,2022,D0812,P102,8
D,23/03/2022,2022,D0813,P102,3
D,24/03/2022,2022,D0814,P102,2
D,25/03/2022,2022,D0815,P105,3
D,26/03/2022,2022,D0816,P101,9
D,27/03/2022,2022,D0817,P103,6
D,28/03/2022,2022,D0818,P103,5
D,29/03/2022,2022,D0819,P101,7
D,30/03/2022,2022,D0820,P106,5
D,31/03/2022,2022,D0821,P106,9
D,01/04/2022,2022,D0822,P106,8
D,02/04/2022,2022,D0823,P103,9
D,03/04/2022,2022,D0824,P105,4
D,04/04/2022,2022,D0825,P105,10
D,05/04/2022,2022,D0826,P101,4
D,06/04/2022,2022,D0827,P107,6
D,07/04/2022,2022,D0828,P102,7
D,08/04/2022,2022,D0829,P106,4
D,09/04/2022,2022,D0830,P103,4
D,10/04/2022,2022,D0831,P103,1
D,11/04/2022,2022,D0832,P100,4
D,12/04/2022,2022,D0833,P102,9
D,13/04/2022,2022,D0834,P101,8
D,14/04/2022,2022,D0835,P104,5
D,15/04/2022,2022,D0836,P102,3
D,16/04/2022,2022,D0837,P105,8
D,17/04/2022,2022,D0838,P100,7
D,18/04/2022,2022,D0839,P105,8
D,19/04/2022,2022,D0840,P107,2
D,20/04/2022,2022,D0841,P104,3
D,21/04/2022,2022,D0842,P107,7
D,22/04/2022,2022,D0843,P101,9
D,23/04/2022,2022,D0844,P106,9
D,24/04/2022,2022,D0845,P102,6
D,25/04/2022,2022,D0846,P101,10
D,26/04/2022,2022,D0847,P100,7
D,27/04/2022,2022,D0848,P102,6
D,28/04/2022,2022,D0849,P103,8
D,29/04/2022,2022,D0850,P106,6
D,30/04/2022,2022,D0851,P101,7
D,01/05/2022,2022,D0852,P104,3
D,02/05/2022,2022,D0853,P106,5
D,03/05/2022,2022,D0854,P106,6
D,04/05/2022,2022,D0855,P107,9
D,05/05/2022,2022,D0856,P102,4
D,06/05/2022,2022,D0857,P101,9
D,07/05/2022,2022,D0858,P104,3
D,08/05/2022,2022,D0859,P102,10
D,09/05/2022,2022,D0860,P106,9
D,10/05/2022,2022,D0861,P107,8
D,11/05/2022,2022,D0862,P104,7
D,12/05/2022,2022,D0863,P104,10
D,13/05/2022,2022,D0864,P106,7
D,14/05/2022,2022,D0865,P101,2
D,15/05/2022,2022,D0866,P101,9
D,16/05/2022,2022,D0867,P104,7
D,17/05/2022,2022,D0868,P102,2
D,18/05/2022,2022,D0869,P102,2
D,19/05/2022,2022,D0870,P104,2
D,20/05/2022,2022,D0871,P104,3
D,21/05/2022,2022,D0872,P106,10
D,22/05/2022,2022,D0873,P104,2
D,23/05/2022,2022,D0874,P101,5
D,24/05/2022,2022,D0875,P105,2
D,25/05/2022,2022,D0876,P102,2
D,26/05/2022,2022,D0877,P104,6
D,27/05/2022,2022,D0878,P100,1
D,28/05/2022,2022,D0879,P101,7
D,29/05/2022,2022,D0880,P107,7
D,30/05/2022,2022,D0881,P104,2
D,31/05/2022,2022,D0882,P102,6
D,01/06/2022,2022,D0883,P100,2
D,02/06/2022,2022,D0884,P106,2
D,03/06/2022,2022,D0885,P103,1
D,04/06/2022,2022,D0886,P105,8
D,05/06/2022,2022,D0887,P107,6
D,06/06/2022,2022,D0888,P107,7
D,07/06/2022,2022,D0889,P101,10
D,08/06/2022,2022,D0890,P101,1
D,09/06/2022,2022,D0891,P101,5
D,10/06/2022,2022,D0892,P105,1
D,11/06/2022,2022,D0893,P106,8
D,12/06/2022,2022,D0894,P101,5
D,13/06/2022,2022,D0895,P100,7
D,14/06/2022,2022,D0896,P106,8
D,15/06/2022,2022,D0897,P102,8
D,16/06/2022,2022,D0898,P100,3
D,17/06/2022,2022,D0899,P104,7
D,18/06/2022,2022,D0900,P105,6
D,19/06/2022,2022,D0901,P100,4
D,20/06/2022,2022,D0902,P103,1
D,21/06/2022,2022,D0903,P103,5
D,22/06/2022,2022,D0904,P101,7
D,23/06/2022,2022,D0905,P105,9
D,24/06/2022,2022,D0906,P100,2
D,25/06/2022,2022,D0907,P107,9
D,26/06/2022,2022,D0908,P102,9
D,27/06/2022,2022,D0909,P103,1
D,28/06/2022,2022,D0910,P102,7
D,29/06/2022,2022,D0911,P105,7
D,30/06/2022,2022,D0912,P107,4
D,01/07/2022,2022,D0913,P101,4
D,02/07/2022,2022,D0914,P105,5
D,03/07/2022,2022,D0915,P102,6
D,04/07/2022,2022,D0916,P100,2
D,05/07/2022,2022,D0917,P107,3
D,06/07/2022,2022,D0918,P104,10
D,07/07/2022,2022,D0919,P107,9
D,08/07/2022,2022,D0920,P101,1
D,09/07/2022,2022,D0921,P103,7
D,10/07/2022,2022,D0922,P104,9
D,11/07/2022,2022,D0923,P103,3
D,12/07/2022,2022,D0924,P103,3
D,13/07/2022,2022,D0925,P103,9
D,14/07/2022,2022,D0926,P102,8
D,15/07/2022,2022,D0927,P104,5
D,16/07/2022,2022,D0928,P103,7
D,17/07/2022,2022,D0929,P104,4
D,18/07/2022,2022,D0930,P105,6
D,19/07/2022,2022,D0931,P104,4
D,20/07/2022,2022,D0932,P100,7
D,21/07/2022,2022,D0933,P103,7
D,22/07/2022,2022,D0934,P105,2
D,23/07/2022,2022,D0935,P105,3
D,24/07/2022,2022,D0936,P104,7
D,25/07/2022,2022,D0937,P100,3
D,26/07/2022,2022,D0938,P106,2
D,27/07/2022,2022,D0939,P100,7
D,28/07/2022,2022,D0940,P107,4
D,29/07/2022,2022,D0941,P101,3
D,30/07/2022,2022,D0942,P107,10
D,31/07/2022,2022,D0943,P102,1
D,01/08/2022,2022,D0944,P104,9
D,02/08/2022,2022,D0945,P106,7
D,03/08/2022,2022,D0946,P100,1
D,04/08/2022,2022,D0947,P102,3
D,05/08/2022,2022,D0948,P100,7
D,06/08/2022,2022,D0949,P100,4
D,07/08/2022,2022,D0950,P107,6
D,08/08/2022,2022,D0951,P101,10
D,09/08/2022,2022,D0952,P104,2
D,10/08/2022,2022,D0953,P105,10
E,01/01/2020,2020,E0001,P105,9
E,02/01/2020,2020,E0002,P103,2
E,03/01/2020,2020,E0003,P106,4
E,04/01/2020,2020,E0004,P103,6
E,05/01/2020,2020,E0005,P103,1
E,06/01/2020,2020,E0006,P103,1
E,07/01/2020,2020,E0007,P106,6
E,08/01/2020,2020,E0008,P102,6
E,09/01/2020,2020,E0009,P105,3
E,10/01/2020,2020,E0010,P100,9
E,11/01/2020,2020,E0011,P103,9
E,12/01/2020,2020,E0012,P107,3
E,13/01/2020,2020,E0013,P105,5
E,14/01/2020,2020,E0014,P107,3
E,15/01/2020,2020,E0015,P103,7
E,16/01/2020,2020,E0016,P103,2
E,17/01/2020,2020,E0017,P106,2
E,18/01/2020,2020,E0018,P106,8
E,19/01/2020,2020,E0019,P105,8
E,20/01/2020,2020,E0020,P105,4
E,21/01/2020,2020,E0021,P100,7
E,22/01/2020,2020,E0022,P106,3
E,23/01/2020,2020,E0023,P100,7
E,24/01/2020,2020,E0024,P101,9
E,25/01/2020,2020,E0025,P103,1
E,26/01/2020,2020,E0026,P101,4
E,27/01/2020,2020,E0027,P104,10
E,28/01/2020,2020,E0028,P102,5
E,29/01/2020,2020,E0029,P106,3
E,30/01/2020,2020,E0030,P106,3
E,31/01/2020,2020,E0031,P102,8
E,01/02/2020,2020,E0032,P103,6
E,02/02/2020,2020,E0033,P106,4
E,03/02/2020,2020,E0034,P104,5
E,04/02/2020,2020,E0035,P104,1
E,05/02/2020,2020,E0036,P103,8
E,06/02/2020,2020,E0037,P107,10
E,07/02/2020,2020,E0038,P105,8
E,08/02/2020,2020,E0039,P104,2
E,09/02/2020,2020,E0040,P104,9
E,10/02/2020,2020,E0041,P106,2
E,11/02/2020,2020,E0042,P105,5
E,12/02/2020,2020,E0043,P105,9
E,13/02/2020,2020,E0044,P106,3
E,14/02/2020,2020,E0045,P101,9
E,15/02/2020,2020,E0046,P106,6
E,16/02/2020,2020,E0047,P106,9
E,17/02/2020,2020,E0048,P103,9
E,18/02/2020,2020,E0049,P103,8
E,19/02/2020,2020,E0050,P105,6
E,20/02/2020,2020,E0051,P106,5
E,21/02/2020,2020,E0052,P103,2
E,22/02/2020,2020,E0053,P105,7
E,23/02/2020,2020,E0054,P105,5
E,24/02/2020,2020,E0055,P100,6
E,25/02/2020,2020,E0056,P106,1
E,26/02/2020,2020,E0057,P105,7
E,27/02/2020,2020,E0058,P102,10
E,28/02/2020,2020,E0059,P102,1
E,29/02/2020,2020,E0060,P101,2
E,01/03/2020,2020,E0061,P107,6
E,02/03/2020,2020,E0062,P101,6
E,03/03/2020,2020,E0063,P101,10
E,04/03/2020,2020,E0064,P100,7
E,05/03/2020,2020,E0065,P103,6
E,06/03/2020,2020,E0066,P102,7
E,07/03/2020,2020,E0067,P101,2
E,08/03/2020,2020,E0068,P104,2
E,09/03/2020,2020,E0069,P103,3
E,10/03/2020,2020,E0070,P107,8
E,11/03/2020,2020,E0071,P107,9
E,12/03/2020,2020,E0072,P100,2
E,13/03/2020,2020,E0073,P105,9
E,14/03/2020,2020,E0074,P101,9
E,15/03/2020,2020,E0075,P104,2
E,16/03/2020,2020,E0076,P102,2
E,17/03/2020,2020,E0077,P104,6
E,18/03/2020,2020,E0078,P102,9
E,19/03/2020,2020,E0079,P106,5
E,20/03/2020,2020,E0080,P105,8
E,21/03/2020,2020,E0081,P105,8
E,22/03/2020,2020,E0082,P103,7
E,23/03/2020,2020,E0083,P100,2
E,24/03/2020,2020,E0084,P102,4
E,25/03/2020,2020,E0085,P104,5
E,26/03/2020,2020,E0086,P104,9
E,27/03/2020,2020,E0087,P106,3
E,28/03/2020,2020,E0088,P104,5
E,29/03/2020,2020,E0089,P107,9
E,30/03/2020,2020,E0090,P105,4
E,31/03/2020,2020,E0091,P102,3
E,01/04/2020,2020,E0092,P100,3
E,02/04/2020,2020,E0093,P107,3
E,03/04/2020,2020,E0094,P101,2
E,04/04/2020,2020,E0095,P107,2
E,05/04/2020,2020,E0096,P102,4
E,06/04/2020,2020,E0097,P101,8
E,07/04/2020,2020,E0098,P100,10
E,08/04/2020,2020,E0099,P103,1
E,09/04/2020,2020,E0100,P102,6
E,10/04/2020,2020,E0101,P104,5
E,11/04/2020,2020,E0102,P106,9
E,12/04/2020,2020,E0103,P107,3
E,13/04/2020,2020,E0104,P103,10
E,14/04/2020,2020,E0105,P105,8
E,15/04/2020,2020,E0106,P105,5
E,16/04/2020,2020,E0107,P104,7
E,17/04/2020,2020,E0108,P106,9
E,18/04/2020,2020,E0109,P100,3
E,19/04/2020,2020,E0110,P101,9
E,20/04/2020,2020,E0111,P100,3
E,21/04/2020,2020,E0112,P107,3
E,22/04/2020,2020,E0113,P100,10
E,23/04/2020,2020,E0114,P104,10
E,24/04/2020,2020,E0115,P100,5
E,25/04/2020,2020,E0116,P100,9
E,26/04/2020,2020,E0117,P107,9
E,27/04/2020,2020,E0118,P103,3
E,28/04/2020,2020,E0119,P105,2
E,29/04/2020,2020,E0120,P103,5
E,30/04/2020,2020,E0121,P107,4
E,01/05/2020,2020,E0122,P107,7
E,02/05/2020,2020,E0123,P107,5
E,03/05/2020,2020,E0124,P104,3
E,04/05/2020,2020,E0125,P101,6
E,05/05/2020,2020,E0126,P106,8
E,06/05/2020,2020,E0127,P105,1
E,07/05/2020,2020,E0128,P100,2
E,08/05/2020,2020,E0129,P102,1
E,09/05/2020,2020,E0130,P104,8
E,10/05/2020,2020,E0131,P103,5
E,11/05/2020,2020,E0132,P106,5
E,12/05/2020,2020,E0133,P105,5
E,13/05/2020,2020,E0134,P106,9
E,14/05/2020,2020,E0135,P107,8
E,15/05/2020,2020,E0136,P106,6
E,16/05/2020,2020,E0137,P104,10
E,17/05/2020,2020,E0138,P105,5
E,18/05/2020,2020,E0139,P107,6
E,19/05/2020,2020,E0140,P107,7
E,20/05/2020,2020,E0141,P104,9
E,21/05/2020,2020,E0142,P106,6
E,22/05/2020,2020,E0143,P105,4
E,23/05/2020,2020,E0144,P103,7
E,24/05/2020,2020,E0145,P105,8
E,25/05/2020,2020,E0146,P104,4
E,26/05/2020,2020,E0147,P100,2
E,27/05/2020,2020,E0148,P100,3
E,28/05/2020,2020,E0149,P103,5
E,29/05/2020,2020,E0150,P100,1
E,30/05/2020,2020,E0151,P102,5
E,31/05/2020,2020,E0152,P101,4
E,01/06/2020,2020,E0153,P106,7
E,02/06/2020,2020,E0154,P105,3
E,03/06/2020,2020,E0155,P102,5
E,04/06/2020,2020,E0156,P104,3
E,05/06/2020,2020,E0157,P105,7
E,06/06/2020,2020,E0158,P106,5
E,07/06/2020,2020,E0159,P106,3
E,08/06/2020,2020,E0160,P101,10
E,09/06/2020,2020,E0161,P105,6
E,10/06/2020,2020,E0162,P104,5
E,11/06/2020,2020,E0163,P106,5
E,12/06/2020,2020,E0164,P106,10
E,13/06/2020,2020,E0165,P102,10
E,14/06/2020,2020,E0166,P105,7
E,15/06/2020,2020,E0167,P106,6
E,16/06/2020,2020,E0168,P100,10
E,17/06/2020,2020,E0169,P103,9
E,18/06/2020,2020,E0170,P103,10
E,19/06/2020,2020,E0171,P107,4
E,20/06/2020,2020,E0172,P101,9
E,21/06/2020,2020,E0173,P104,8
E,22/06/2020,2020,E0174,P105,7
E,23/06/2020,2020,E0175,P105,6
E,24/06/2020,2020,E0176,P107,5
E,25/06/2020,2020,E0177,P100,8
E,26/06/2020,2020,E0178,P107,4
E,27/06/2020,2020,E0179,P101,9
E,28/06/2020,2020,E0180,P103,7
E,29/06/2020,2020,E0181,P105,5
E,30/06/2020,2020,E0182,P101,5
E,01/07/2020,2020,E0183,P100,4
E,02/07/2020,2020,E0184,P102,2
E,03/07/2020,2020,E0185,P101,4
E,04/07/2020,2020,E0186,P105,4
E,05/07/2020,2020,E0187,P107,4
E,06/07/2020,2020,E0188,P100,3
E,07/07/2020,2020,E0189,P105,3
E,08/07/2020,2020,E0190,P101,4
E,09/07/2020,2020,E0191,P103,1
E,10/07/2020,2020,E0192,P100,6
E,11/07/2020,2020,E0193,P107,9
E,12/07/2020,2020,E0194,P104,2
E,13/07/2020,2020,E0195,P106,5
E,14/07/2020,2020,E0196,P100,5
E,15/07/2020,2020,E0197,P103,2
E,16/07/2020,2020,E0198,P101,1
E,17/07/2020,2020,E0199,P105,6
E,18/07/2020,2020,E0200,P106,5
E,19/07/2020,2020,E0201,P102,7
E,20/07/2020,2020,E0202,P101,2
E,21/07/2020,2020,E0203,P103,7
E,22/07/2020,2020,E0204,P100,8
E,23/07/2020,2020,E0205,P107,3
E,24/07/2020,2020,E0206,P100,9
E,25/07/2020,2020,E0207,P102,7
E,26/07/2020,2020,E0208,P102,6
E,27/07/2020,2020,E0209,P100,8
E,28/07/2020,2020,E0210,P107,1
E,29/07/2020,2020,E0211,P104,9
E,30/07/2020,2020,E0212,P101,9
E,31/07/2020,2020,E0213,P103,7
E,01/08/2020,2020,E0214,P103,3
E,02/08/2020,2020,E0215,P103,7
E,03/08/2020,2020,E0216,P106,2
E,04/08/2020,2020,E0217,P101,6
E,05/08/2020,2020,E0218,P100,1
E,06/08/2020,2020,E0219,P104,8
E,07/08/2020,2020,E0220,P107,3
E,08/08/2020,2020,E0221,P100,2
E,09/08/2020,2020,E0222,P106,4
E,10/08/2020,2020,E0223,P106,8
E,11/08/2020,2020,E0224,P102,7
E,12/08/2020,2020,E0225,P101,9
E,13/08/2020,2020,E0226,P107,7
E,14/08/2020,2020,E0227,P107,3
E,15/08/2020,2020,E0228,P107,1
E,16/08/2020,2020,E0229,P101,9
E,17/08/2020,2020,E0230,P100,4
E,18/08/2020,2020,E0231,P100,3
E,19/08/2020,2020,E0232,P106,10
E,20/08/2020,2020,E0233,P103,3
E,21/08/2020,2020,E0234,P105,8
E,22/08/2020,2020,E0235,P100,2
E,23/08/2020,2020,E0236,P105,1
E,24/08/2020,2020,E0237,P106,1
E,25/08/2020,2020,E0238,P100,10
E,26/08/2020,2020,E0239,P104,10
E,27/08/2020,2020,E0240,P106,7
E,28/08/2020,2020,E0241,P105,7
E,29/08/2020,2020,E0242,P107,7
E,30/08/2020,2020,E0243,P102,1
E,31/08/2020,2020,E0244,P105,4
E,01/09/2020,2020,E0245,P105,1
E,02/09/2020,2020,E0246,P102,7
E,03/09/2020,2020,E0247,P104,4
E,04/09/2020,2020,E0248,P105,6
E,05/09/2020,2020,E0249,P101,10
E,06/09/2020,2020,E0250,P106,7
E,07/09/2020,2020,E0251,P100,7
E,08/09/2020,2020,E0252,P106,9
E,09/09/2020,2020,E0253,P104,2
E,10/09/2020,2020,E0254,P106,7
E,11/09/2020,2020,E0255,P101,1
E,12/09/2020,2020,E0256,P103,7
E,13/09/2020,2020,E0257,P102,8
E,14/09/2020,2020,E0258,P104,2
E,15/09/2020,2020,E0259,P101,3
E,16/09/2020,2020,E0260,P100,10
E,17/09/2020,2020,E0261,P104,1
E,18/09/2020,2020,E0262,P105,10
E,19/09/2020,2020,E0263,P106,5
E,20/09/2020,2020,E0264,P101,9
E,21/09/2020,2020,E0265,P100,1
E,22/09/2020,2020,E0266,P103,8
E,23/09/2020,2020,E0267,P106,3
E,24/09/2020,2020,E0268,P103,10
E,25/09/2020,2020,E0269,P107,7
E,26/09/2020,2020,E0270,P105,10
E,27/09/2020,2020,E0271,P105,1
E,28/09/2020,2020,E0272,P100,5
E,29/09/2020,2020,E0273,P105,5
E,30/09/2020,2020,E0274,P105,5
E,01/10/2020,2020,E0275,P105,7
E,02/10/2020,2020,E0276,P102,4
E,03/10/2020,2020,E0277,P106,2
E,04/10/2020,2020,E0278,P102,9
E,05/10/2020,2020,E0279,P105,9
E,06/10/2020,2020,E0280,P101,9
E,07/10/2020,2020,E0281,P103,10
E,08/10/2020,2020,E0282,P107,10
E,09/10/2020,2020,E0283,P102,9
E,10/10/2020,2020,E0284,P102,8
E,11/10/2020,2020,E0285,P107,7
E,12/10/2020,2020,E0286,P103,9
E,13/10/2020,2020,E0287,P102,8
E,14/10/2020,2020,E0288,P106,1
E,15/10/2020,2020,E0289,P105,9
E,16/10/2020,2020,E0290,P105,7
E,17/10/2020,2020,E0291,P107,8
E,18/10/2020,2020,E0292,P101,9
E,19/10/2020,2020,E0293,P101,5
E,20/10/2020,2020,E0294,P100,9
E,21/10/2020,2020,E0295,P107,10
E,22/10/2020,2020,E0296,P105,4
E,23/10/2020,2020,E0297,P103,8
E,24/10/2020,2020,E0298,P103,2
E,25/10/2020,2020,E0299,P104,8
E,26/10/2020,2020,E0300,P107,9
E,27/10/2020,2020,E0301,P105,10
E,28/10/2020,2020,E0302,P103,1
E,29/10/2020,2020,E0303,P106,8
E,30/10/2020,2020,E0304,P106,6
E,31/10/2020,2020,E0305,P102,1
E,01/11/2020,2020,E0306,P103,9
E,02/11/2020,2020,E0307,P105,6
E,03/11/2020,2020,E0308,P105,4
E,04/11/2020,2020,E0309,P102,8
E,05/11/2020,2020,E0310,P105,4
E,06/11/2020,2020,E0311,P100,3
E,07/11/2020,2020,E0312,P106,2
E,08/11/2020,2020,E0313,P106,3
E,09/11/2020,2020,E0314,P101,10
E,10/11/2020,2020,E0315,P105,2
E,11/11/2020,2020,E0316,P101,9
E,12/11/2020,2020,E0317,P107,9
E,13/11/2020,2020,E0318,P101,4
E,14/11/2020,2020,E0319,P107,3
E,15/11/2020,2020,E0320,P103,2
E,16/11/2020,2020,E0321,P104,7
E,17/11/2020,2020,E0322,P106,9
E,18/11/2020,2020,E0323,P106,2
E,19/11/2020,2020,E0324,P100,5
E,20/11/2020,2020,E0325,P105,8
E,21/11/2020,2020,E0326,P107,4
E,22/11/2020,2020,E0327,P100,8
E,23/11/2020,2020,E0328,P104,9
E,24/11/2020,2020,E0329,P103,8
E,25/11/2020,2020,E0330,P107,2
E,26/11/2020,2020,E0331,P103,2
E,27/11/2020,2020,E0332,P106,6
E,28/11/2020,2020,E0333,P101,9
E,29/11/2020,2020,E0334,P105,8
E,30/11/2020,2020,E0335,P104,2
E,01/12/2020,2020,E0336,P104,6
E,02/12/2020,2020,E0337,P103,2
E,03/12/2020,2020,E0338,P100,6
E,04/12/2020,2020,E0339,P102,4
E,05/12/2020,2020,E0340,P104,1
E,06/12/2020,2020,E0341,P107,3
E,07/12/2020,2020,E0342,P107,5
E,08/12/2020,2020,E0343,P104,8
E,09/12/2020,2020,E0344,P100,9
E,10/12/2020,2020,E0345,P105,5
E,11/12/2020,2020,E0346,P105,3
E,12/12/2020,2020,E0347,P102,3
E,13/12/2020,2020,E0348,P100,7
E,14/12/2020,2020,E0349,P102,1
E,15/12/2020,2020,E0350,P101,10
E,16/12/2020,2020,E0351,P100,8
E,17/12/2020,2020,E0352,P105,5
E,18/12/2020,2020,E0353,P107,10
E,19/12/2020,2020,E0354,P105,1
E,20/12/2020,2020,E0355,P103,2
E,21/12/2020,2020,E0356,P100,10
E,22/12/2020,2020,E0357,P105,7
E,23/12/2020,2020,E0358,P107,1
E,24/12/2020,2020,E0359,P104,4
E,25/12/2020,2020,E0360,P103,1
E,26/12/2020,2020,E0361,P105,2
E,27/12/2020,2020,E0362,P107,10
E,28/12/2020,2020,E0363,P106,7
E,29/12/2020,2020,E0364,P104,1
E,30/12/2020,2020,E0365,P105,6
E,31/12/2020,2020,E0366,P102,1
E,01/01/2021,2021,E0367,P100,3
E,02/01/2021,2021,E0368,P105,8
E,03/01/2021,2021,E0369,P104,6
E,04/01/2021,2021,E0370,P104,5
E,05/01/2021,2021,E0371,P106,6
E,06/01/2021,2021,E0372,P106,1
E,07/01/2021,2021,E0373,P100,9
E,08/01/2021,2021,E0374,P107,5
E,09/01/2021,2021,E0375,P100,4
E,10/01/2021,2021,E0376,P100,4
E,11/01/2021,2021,E0377,P106,4
E,12/01/2021,2021,E0378,P100,6
E,13/01/2021,2021,E0379,P103,8
E,14/01/2021,2021,E0380,P106,2
E,15/01/2021,2021,E0381,P103,6
E,16/01/2021,2021,E0382,P102,2
E,17/01/2021,2021,E0383,P106,6
E,18/01/2021,2021,E0384,P101,1
E,19/01/2021,2021,E0385,P102,3
E,20/01/2021,2021,E0386,P105,10
E,21/01/2021,2021,E0387,P107,1
E,22/01/2021,2021,E0388,P106,3
E,23/01/2021,2021,E0389,P105,10
E,24/01/2021,2021,E0390,P104,2
E,25/01/2021,2021,E0391,P107,2
E,26/01/2021,2021,E0392,P106,3
E,27/01/2021,2021,E0393,P104,4
E,28/01/2021,2021,E0394,P100,8
E,29/01/2021,2021,E0395,P104,1
E,30/01/2021,2021,E0396,P101,3
E,31/01/2021,2021,E0397,P100,5
E,01/02/2021,2021,E0398,P105,2
E,02/02/2021,2021,E0399,P104,9
E,03/02/2021,2021,E0400,P105,7
E,04/02/2021,2021,E0401,P104,3
E,05/02/2021,2021,E0402,P103,4
E,06/02/2021,2021,E0403,P107,5
E,07/02/2021,2021,E0404,P104,1
E,08/02/2021,2021,E0405,P103,2
E,09/02/2021,2021,E0406,P101,1
E,10/02/2021,2021,E0407,P100,3
E,11/02/2021,2021,E0408,P107,7
E,12/02/2021,2021,E0409,P102,8
E,13/02/2021,2021,E0410,P106,7
E,14/02/2021,2021,E0411,P103,8
E,15/02/2021,2021,E0412,P103,3
E,16/02/2021,2021,E0413,P103,2
E,17/02/2021,2021,E0414,P106,8
E,18/02/2021,2021,E0415,P106,4
E,19/02/2021,2021,E0416,P100,9
E,20/02/2021,2021,E0417,P105,10
E,21/02/2021,2021,E0418,P102,1
E,22/02/2021,2021,E0419,P102,4
E,23/02/2021,2021,E0420,P107,10
E,24/02/2021,2021,E0421,P104,1
E,25/02/2021,2021,E0422,P107,10
E,26/02/2021,2021,E0423,P105,9
E,27/02/2021,2021,E0424,P107,5
E,28/02/2021,2021,E0425,P100,4
E,01/03/2021,2021,E0426,P107,6
E,02/03/2021,2021,E0427,P106,4
E,03/03/2021,2021,E0428,P107,8
E,04/03/2021,2021,E0429,P102,10
E,05/03/2021,2021,E0430,P102,4
E,06/03/2021,2021,E0431,P104,10
E,07/03/2021,2021,E0432,P100,8
E,08/03/2021,2021,E0433,P104,7
E,09/03/2021,2021,E0434,P106,5
E,10/03/2021,2021,E0435,P105,4
E,11/03/2021,2021,E0436,P104,9
E,12/03/2021,2021,E0437,P102,10
E,13/03/2021,2021,E0438,P102,4
E,14/03/2021,2021,E0439,P102,9
E,15/03/2021,2021,E0440,P102,1
E,16/03/2021,2021,E0441,P105,2
E,17/03/2021,2021,E0442,P100,3
E,18/03/2021,2021,E0443,P104,2
E,19/03/2021,2021,E0444,P107,2
E,20/03/2021,2021,E0445,P104,10
E,21/03/2021,2021,E0446,P104,3
E,22/03/2021,2021,E0447,P102,9
E,23/03/2021,2021,E0448,P107,8
E,24/03/2021,2021,E0449,P102,2
E,25/03/2021,2021,E0450,P101,4
E,26/03/2021,2021,E0451,P105,1
E,27/03/2021,2021,E0452,P107,9
E,28/03/2021,2021,E0453,P100,2
E,29/03/2021,2021,E0454,P105,6
E,30/03/2021,2021,E0455,P105,5
E,31/03/2021,2021,E0456,P103,4
E,01/04/2021,2021,E0457,P102,2
E,02/04/2021,2021,E0458,P103,4
E,03/04/2021,2021,E0459,P102,8
E,04/04/2021,2021,E0460,P104,3
E,05/04/2021,2021,E0461,P106,10
E,06/04/2021,2021,E0462,P100,10
E,07/04/2021,2021,E0463,P107,6
E,08/04/2021,2021,E0464,P102,10
E,09/04/2021,2021,E0465,P103,7
